"","Gene","norm.method","2D_2w_DMSO","2D_4w_DMSO","2D_4w_MRTX","3D_2w_DMSO","3D_2w_MRTX","3D_4w_DMSO","3D_4w_MRTX","T7_andrew","control","2D_2w_DMSO.wald.fdr","2D_4w_DMSO.wald.fdr","2D_4w_MRTX.wald.fdr","3D_2w_DMSO.wald.fdr","3D_2w_MRTX.wald.fdr","3D_4w_DMSO.wald.fdr","3D_4w_MRTX.wald.fdr","T7_andrew.wald.fdr","dependency"
"43","ADRA1A","loess",-0.0945877307224855,0.247451973004501,-0.168667898554338,0.0374360851156672,-0.144981168848949,-0.0314199508695507,-0.194968309124845,0,"",0.99443,0.57686,0.86721,0.99932,0.98753,0.95691,0.76823,NA,0.076696164437083
"44","ADRA1B","loess",-0.00498700381108479,0.233250221145154,-0.192569843660778,-0.0141514146550634,0.130904122125073,0.05115293961502,0.325787779241679,0,"",0.99885,0.4889,0.78668,0.99932,0.98957,0.99728,0.29244,NA,-0.00313558507308994
"45","ADRA1D","loess",0.711053503537815,0.619693243187662,0.437261566621756,0.914268885663968,0.889948493190261,0.721664509190137,0.586039798608402,0,"",0.84731,0.29664,0.13958,0.87031,0.6932,0.49909,0.16594,NA,0.0748471301964071
"46","ADRA2A","loess",0.190728642748398,0.00252143295191117,0.0350940479354254,0.717358810458603,0.67176784162679,0.554769737982941,0.569997486295932,0,"",0.99443,0.93565,0.7171,0.97109,0.88801,0.66778,0.2034,NA,-0.0324295562751954
"47","ADRA2B","loess",0.16458255792668,0.106469897905802,-0.0657653518733334,0.179934508988899,0.140534099879135,0.124835399491826,0.0203488876809922,0,"",0.92204,0.45627,0.88943,0.99932,0.98753,0.88723,0.77858,NA,-0.0625595935411259
"48","ADRA2C","loess",0.122860330534931,-0.302482930689333,-0.0806442291273522,0.17435774381514,0.366539919610476,0.307506430245096,0.606593735611042,0,"",0.99443,0.6941,0.96291,0.99932,0.98605,0.82177,0.094097,NA,0.0286875970210398
"49","ADRB1","loess",0.940313913440721,0.929305351180733,0.263094025314437,0.880629099276853,1.02104431945904,1.0906150762469,0.676808215081316,0,"",0.92204,0.47878,0.588,0.99932,0.96814,0.66274,0.40113,NA,0.0950155790383081
"50","ADRB2","loess",0.193230350991503,0.223465801629246,0.0665969732177508,0.0222534384818784,0.0377814225161273,0.0131528259895357,0.00565918717395804,0,"",0.97681,0.4854,0.62709,0.99932,0.98957,0.97931,0.91925,NA,0.0293846895760258
"51","ADRBK1","loess",0.919965476351885,0.605176366765711,0.564587228743677,1.09376214763235,0.992112934849829,1.17380062725907,1.25615521839747,0,"",0.97681,0.77482,0.5015,0.99932,0.98753,0.784,0.29244,NA,NA
"52","ADRBK2","loess",0.0404505025305896,0.0336920851167923,0.121702377625421,0.299431253167824,0.595495460699446,0.620944670986027,0.5393616498739,0,"",0.99885,0.87787,0.42311,0.99932,0.70286,0.29934,0.084681,NA,NA
"53","ADSS","loess",-1.55518088685634,-1.15884631817287,-1.39613522718623,-1.85082989624799,-1.93214876053955,-1.6056561863346,-1.60000272466242,0,"",0.010443,0.011644,0.0030682,0.020107,0.011761,0.010393,0.0082282,NA,NA
"54","AEBP1","loess",-0.34333208907902,-0.0267016159798731,0.278401477612541,0.0635848844023534,-0.0524653372834567,0.286885913006082,0.0826707673213725,0,"",0.87369,0.96547,0.3191,0.99932,0.98753,0.85842,0.8363,NA,-0.0866858997229788
"55","AGK","loess",0.370979387739173,0.700386370770354,0.364262461602984,0.346049062976141,0.147863386817413,0.125501946635625,-0.0234996165416884,0,"",0.91559,0.048222,0.13888,0.99932,0.99322,0.95243,0.93431,NA,0.0174790934438938
"56","AGTR1","loess",0.250069598058779,0.0243129434384029,0.274804611622717,0.147278687839179,0.182547223763999,0.374672053711131,0.312153781565793,0,"",0.97681,0.88903,0.20826,0.99932,0.98753,0.71491,0.32112,NA,-0.0265781831038537
"57","AHCTF1","loess",-0.168407625096655,-0.0597417649940975,-0.152764593513539,-0.0479118196244384,-0.466178724160346,0.135842743388919,-0.0461762159998435,0,"",0.98715,0.9853,0.87849,0.99932,0.86968,0.95248,0.97065,NA,-0.908429606034098
"58","AIRE","loess",0.553916872511005,0.559650157693723,0.535256214474275,0.354001545964963,0.363318610764999,0.201871284524947,0.0572353140660883,0,"",0.88562,0.29965,0.10599,0.99932,0.98753,0.92611,0.83163,NA,0.0519736905740951
"59","AJUBA","loess",0.928145022742115,0.772941755844365,1.06460490260675,1.02915819608255,1.49319094469394,1.24642371096731,1.38934546706296,0,"",0.98715,0.77213,0.31125,0.99932,0.98376,0.81899,0.32193,NA,-0.0651904382556286
"60","AK1","loess",0.207246438991138,0.383800626203723,1.01048599131052,0.0972535550016777,0.216915140285593,-0.145117414428561,-0.25890833736409,0,"",0.99443,0.72024,0.10023,0.99932,0.99322,0.92807,0.8363,NA,-0.167874054946634
"61","AK2","loess",0.515340609133138,0.722112788597427,0.350512942852206,0.484962196911023,0.377168047300219,0.404072003894078,0.262451411311909,0,"",0.91281,0.14337,0.20826,0.99932,0.98753,0.8042,0.48552,NA,-0.408722946210549
"62","AK3","loess",-0.0664639777188934,0.422022196728753,0.178417125188485,-0.187035655964414,-0.114525675476697,0.0124644718655154,0.230469515377251,0,"",0.99443,0.46935,0.61081,0.99932,0.98753,0.97926,0.64821,NA,-0.0807107097539928
"63","AK4","loess",1.03718308861169,0.676540871302463,0.491490167082668,1.02818811761181,1.03456103192239,0.747482955368363,0.568803768100602,0,"",0.84731,0.4917,0.26687,0.99932,0.8963,0.74364,0.36028,NA,-0.293590447860612
"64","AK5","loess",0.160278831404844,0.269441709248034,0.0371842091484809,-0.0367564264096339,-0.250547161527475,-0.247463032936952,0.0474428710727021,0,"",0.98715,0.49936,0.8,0.99932,0.9643,0.784,0.88489,NA,0.0126804233237177
"65","AK7","loess",-0.0458549179775745,-0.101639186469818,0.161023737866595,-0.349074528791638,-0.294791655119236,-0.0918489809082738,0.135965531399945,0,"",0.99443,0.95984,0.42835,0.57003,0.69744,0.86487,0.66778,NA,0.0868071653844692
"66","AK8","loess",-0.0458919459606754,-0.360169065209975,0.129621331506222,0.215784918605231,-0.0247764753575224,0.457957872320497,0.474252364096223,0,"",0.99443,0.71735,0.69115,0.99932,0.98753,0.784,0.35017,NA,-0.0839700107128338
"67","AK9","loess",0.588241248556653,0.394855123336868,-0.0580358925924415,0.217616340198587,0.251845230882138,0.197122528131605,-0.0627035785134099,0,"",0.61708,0.34763,0.87624,0.99932,0.98753,0.89653,0.98387,NA,0.0181774985502021
"68","AKAP1","loess",-0.133826015336717,-0.408221517685087,0.0429785401580375,0.0339563912410882,0.0801137863688342,0.121656977341538,0.509522837912306,0,"",0.98715,0.6491,0.85777,0.99932,0.99591,0.97845,0.33147,NA,-0.104119393998213
"69","AKAP13","loess",-0.293014656596777,-0.102202308031237,0.276180995077629,-0.54998234332119,-0.357471541553278,-0.447678219279825,-0.433933926295321,0,"",0.88549,0.9549,0.33477,0.37037,0.74912,0.34922,0.25002,NA,-0.0341251894036216
"70","AKAP2","loess",0.543053565032209,0.410169017914705,0.18727430155304,0.197457025794342,0.209306663857475,0.265231740949847,0.227629684898382,0,"",0.65091,0.26779,0.31527,0.99932,0.98753,0.84986,0.43135,NA,NA
"71","AKAP8","loess",-0.355597954419369,-0.202491278173195,-0.0904875278014555,0.300909014141496,0.344927474297376,0.162138653676285,0.0421344182788632,0,"",0.72436,0.82922,0.99746,0.99932,0.95322,0.89983,0.8363,NA,-0.0743621518719669
"72","AKAP9","loess",-0.0996590552882353,0.38045351638694,-0.155261892153572,-0.383038411346633,-0.328739374770644,-0.439621995499954,-0.327582787327902,0,"",0.99443,0.51256,0.87586,0.99932,0.98376,0.71491,0.63618,NA,-0.0264229911495989
"73","AKNA","loess",-0.186930084536348,0.0214149919422133,0.0780516368766442,0.132217487827926,0.0536641698343496,-0.1365670119659,0.0524788100211161,0,"",0.95488,0.86972,0.65202,0.99932,0.9936,0.85842,0.85205,NA,-0.0263119014300231
"74","AKT1","loess",-0.184841101422109,-0.157963934524274,0.157846675763625,-0.49172265684179,-0.533364537851411,-0.472236443270443,-0.282568001853598,0,"",0.98715,0.92579,0.75611,0.94989,0.86146,0.66778,0.6519,NA,-0.0866479817106633
"75","AKT2","loess",-0.160112331476554,-0.027861939893614,0.0501185127305606,-0.365677162291397,-0.122876415439288,-0.337394745676323,-0.400434917953385,0,"",0.9818,0.95539,0.83236,0.91097,0.98753,0.65617,0.37623,NA,-0.0758563936607648
"76","AKT3","loess",-0.00436252847149637,0.336674880238132,1.1215821346532,0.323103795685536,0.0664616391172991,0.377288402021564,0.173550676755767,0,"",0.99866,0.87523,0.20826,0.99932,0.99336,0.93893,0.90009,NA,0.0730247705856986
"77","ALDH18A1","loess",-0.82131781005674,-0.894412811110703,-1.03010372728879,-0.747535031839527,-0.614073771582999,-0.941033462269525,-0.550603385851717,0,"",0.11492,0.012923,0.0013147,0.35318,0.5366,0.037039,0.21791,NA,-0.240003524669427
"78","ALDH2","loess",-0.0138648687508071,0.347064141224248,0.00247633192771032,0.19855221275828,0.279806733477048,0.354895561350913,0.220660888012607,0,"",0.99443,0.29609,0.74665,0.99932,0.98753,0.68809,0.4254,NA,0.0268676661122908
"79","ALG1","loess",-0.411160435249272,-0.140916197453495,-0.4416383240486,-0.764174509639983,-0.593667235926368,-0.279396492640426,-0.0071868050418557,0,"essential",0.97681,0.96434,0.62692,0.98668,0.96827,0.89908,0.98796,NA,-0.918092435911882
"80","ALG13","loess",-0.107504889641912,0.341642464730615,-0.395925179953006,0.104039389822442,-0.100543304804042,0.14311492319756,-0.379403403351658,0,"",0.99443,0.57078,0.6002,0.99932,0.98753,0.9471,0.62847,NA,-1.00247172144419
"81","ALK","loess",-0.498116464866106,-0.27618403331789,-0.39955571349377,-0.412417511406436,-0.377353921033112,-0.232739736385593,-0.359992619497093,0,"",0.69892,0.72156,0.33477,0.9188,0.89546,0.81259,0.45175,NA,-0.0430859834010758
"82","ALKBH1","loess",0.662513574528089,0.700258671085759,0.465427484647168,0.0101901187192826,0.252812519385563,-0.442003723446825,-0.0938636449190359,0,"",0.97381,0.5997,0.57023,0.99932,0.99112,0.88793,0.98796,NA,-0.0103324358311068
"83","ALKBH2","loess",-0.483371259927968,-0.431582340894671,0.187213100913078,0.0487133940766303,0.0305864196484202,-0.281715906082686,0.226384592267197,0,"",0.93652,0.73819,0.76356,0.99932,0.99446,0.88201,0.80268,NA,0.0160079357978338
"84","ALKBH3","loess",-0.0828869167572794,-0.157117096000819,-0.128997300677233,0.0200638603520273,0.111414826869843,0.0574549066599003,0.352820019553561,0,"",0.98715,0.90762,0.90728,0.99932,0.99336,0.99478,0.25712,NA,-0.10261164504948
"85","ALOX5","loess",0.41010952235875,0.501629432377931,0.462907551160277,0.563220779073958,0.431230881152936,0.377942480561362,0.336859353314787,0,"",0.95488,0.3744,0.13782,0.99932,0.98753,0.83149,0.39888,NA,-0.00492617591444952
"86","ALPK1","loess",0.419101043370582,0.254864060731058,0.169470921918214,0.283202607379407,0.432035875160475,0.688053756067908,0.0794817353723562,0,"",0.97681,0.74864,0.64246,0.99932,0.98753,0.70185,0.85667,NA,-0.00882876729645484
"87","ALPK2","loess",-0.0020180771428827,-0.0633994399393301,-0.0401267017944743,0.209409141119591,0.153543257709625,0.0271090382443068,0.262370781803164,0,"",0.99928,0.98456,0.93545,0.99932,0.98756,0.99069,0.56848,NA,0.100477708963329
"88","ALPK3","loess",0.161723007947501,0.67591315693342,-0.0231538664670145,0.240509468365337,-0.0646637787479085,0.00523402468621414,0.125931987282451,0,"",0.99443,0.4889,0.93562,0.99932,0.98753,0.99069,0.86392,NA,-0.0750860697870627
"89","ALPPL2","loess",0.279169308098646,0.0483818661889545,-0.0471834446071503,0.380480624247371,0.263159795322831,0.198337578882185,0.0509492718671642,0,"non-essential",0.97072,0.87162,0.90317,0.99932,0.98753,0.90499,0.84474,NA,NA
"90","ALYREF","loess",-0.78344908836041,-0.998359078588484,-1.14587139646696,-1.18200834956666,-1.25199932359013,-1.04715890834147,-0.917733855085884,0,"",0.30927,0.016804,0.0046578,0.14941,0.051821,0.060865,0.083684,NA,-1.29856615119387
"91","AMHR2","loess",-0.0362343438357797,0.555791499819651,1.3754070328728,0.4264588458758,0.243608375600467,0.364852024032962,0.222841565634098,0,"",0.99744,0.84612,0.2587,0.99932,0.99591,0.96588,0.90454,NA,0.0196872236405481
"92","AMY2A","loess",0.751047274593804,0.296225970131618,1.19157174844249,0.574248142844365,0.534034298666425,0.641387112500584,0.320745452820708,0,"",0.98432,0.90675,0.22722,0.99932,0.98753,0.90158,0.81014,NA,0.0377977387168666
"93","ANKK1","loess",0.0533489334722628,0.325545321734269,-0.157895669434817,0.461962740998376,0.952918032299762,0.832666281378665,0.811332359551483,0,"",0.99928,0.80137,0.99331,0.99932,0.9643,0.75812,0.33147,NA,0.0260014604815423
"94","ANP32E","loess",-0.177084812299004,-0.252903365906291,-0.224495897957127,0.449758616755824,0.389271990260765,0.575259433264613,1.00076403588122,0,"",0.98715,0.90304,0.91257,0.99932,0.98753,0.81259,0.14901,NA,-0.246452521846884
"95","ANXA1","loess",-0.0753444231303214,0.254878880597169,-0.786907561924224,-0.268673309336714,-0.442234527861453,-0.818185534003795,-0.680542524340662,0,"",0.99885,0.61124,0.11736,0.99932,0.95151,0.25267,0.24981,NA,-0.0225901341645093
"96","APBB1","loess",-0.0364555538071534,0.220140848191644,0.301404876669493,-0.422709612607589,-0.489719526652192,-0.568658728100937,-0.539304303693265,0,"",0.99744,0.65196,0.41837,0.93112,0.77772,0.41568,0.30161,NA,0.0412020391167508
"97","APC","loess",-0.329033414747083,-0.296552666124443,-0.376507388576359,-0.354508516955205,-0.154543950145205,-0.319209452722302,-0.229064610729403,0,"",0.89394,0.65213,0.3249,0.91097,0.98753,0.65461,0.6078,NA,-0.0854137462098233
"98","APEX1","loess",0.280317378023135,0.815268582493993,0.293633046922462,0.530385852432476,0.599067577351856,0.719378630487081,0.477408932288997,0,"",0.99443,0.41731,0.54644,0.99932,0.98753,0.77419,0.50193,NA,-0.0505376616026338
"99","APEX2","loess",-0.0197496087080987,-0.0208114288330452,-0.529229717204995,-0.428233542782149,-0.326591155875656,-0.282816202445731,-0.552278144150325,0,"",0.99928,0.93111,0.17446,0.81518,0.9347,0.74221,0.21601,NA,-0.160010816741027
"100","APITD1","loess",0.486050866839705,0.21298737061549,0.443264840719623,0.401128468719748,0.241623948322161,0.270858134064989,0.276026370718283,0,"",0.84953,0.5997,0.084787,0.99932,0.98753,0.86487,0.39698,NA,NA
"101","APP","loess",-0.116307597574467,-0.00617138017738011,0.320665209932506,-0.0153754570796524,0.0588564466441968,-0.0169336063982267,-0.217498615346976,0,"",0.98715,0.94448,0.33477,0.99932,0.99446,0.95842,0.72948,NA,0.0554750305910895
"102","APTX","loess",0.352858380515454,0.4070912079569,0.166198629837111,0.31907710031945,0.525598787034144,0.423003416455781,0.64026247788116,0,"",0.97681,0.53996,0.56844,0.99932,0.98605,0.832,0.20292,NA,-0.0877885625902509
"103","AR","loess",0.359568573484664,-0.154836775319398,-0.113261292366834,0.339267452026102,0.651286514013948,0.568146639669524,0.808583888491994,0,"",0.98715,0.96762,0.97994,0.99932,0.98376,0.81259,0.22668,NA,0.0655924647135628
"104","ARAF","loess",0.0792354590046516,0.0962871271746381,0.246465192892659,-0.0877942781942642,-0.0796137670810636,0.132120177045987,-0.199354910842608,0,"",0.99443,0.72156,0.26726,0.99932,0.98753,0.93421,0.65854,NA,0.0392838325533701
"105","ARCN1","loess",-0.541566584302675,-0.290103264718843,-0.323013496034507,-0.797140232027218,-0.72654076352122,-0.440949157836767,-0.64043650155877,0,"essential",0.77122,0.71554,0.4875,0.44681,0.51796,0.65367,0.24296,NA,-1.4520804450757
"106","ARFRP1","loess",-0.398263275145549,-0.344642332709683,-0.217028013245574,-0.314138304093654,-0.371236375363621,-0.184114018794865,-0.246327680647054,0,"",0.87369,0.6296,0.69415,0.99932,0.92792,0.86487,0.63618,NA,-0.756583731456202
"107","ARID1A","loess",0.113067586977524,-0.328569638643401,-0.389722503674759,0.318199201995438,0.235246795619175,0.501626777120745,0.0378377806052781,0,"",0.98715,0.65211,0.41857,0.99932,0.98753,0.41912,0.83463,NA,-0.0780681853986648
"108","ARID1B","loess",-0.404721199900148,-0.562768391057353,-0.136805650373826,-0.00399565390465501,0.00243969789569672,-0.288132069500528,-0.0553677331591883,0,"",0.70926,0.19648,0.84056,0.99932,0.98756,0.65878,0.92926,NA,0.0567545982955006
"109","ARID2","loess",-0.417263383509937,-0.650305119362166,-0.541811513997692,-1.02343779816482,-0.44819803986004,-0.438136338575681,0.428612193470336,0,"",0.92992,0.44045,0.37361,0.46354,0.96814,0.77419,0.57424,NA,-0.506916036705502
"110","ARID3B","loess",-0.481149816625882,-0.455248444257116,-0.341460908362234,-0.699748132514811,-0.694945088933619,-0.441149899174104,0.175332289867765,0,"",0.60677,0.3604,0.33477,0.28991,0.23479,0.42152,0.73826,NA,-0.115943339107743
"111","ARID4A","loess",0.436197553449716,0.249670945792079,0.48631092106866,0.166073215620702,0.416931255640824,0.014074207269006,0.535646001159013,0,"",0.97681,0.78931,0.3191,0.99932,0.98753,0.98506,0.41359,NA,0.0367040644669238
"112","ARID4B","loess",0.0783909756674593,0.388677577708734,-0.10038662764686,0.332536170199347,0.24138783717188,0.307113053938493,0.00343601296094664,0,"",0.99866,0.49142,0.97994,0.99932,0.98753,0.86655,0.92926,NA,-0.195734298079686
"113","ARID5A","loess",-0.000886437207378629,-0.0919699742635028,-0.207990177924454,0.206940555247239,-0.0136168030412824,0.0575528852144344,-0.0206145480250551,0,"",0.99928,0.9997,0.64248,0.99932,0.98753,0.98506,0.96941,NA,-0.158959430320058
"114","ARID5B","loess",0.499734398766828,0.721148937283742,0.339651280776831,0.893808650978615,0.537284926141055,0.516690001921168,0.0501918041317607,0,"",0.95951,0.35771,0.36032,0.98668,0.98753,0.81259,0.83953,NA,-0.0291473914915227
"115","ARL6IP4","loess",-0.577968199064461,-0.724395850009415,-0.405066538554755,-0.676621762424226,-0.497374595566635,-0.753827139848181,-0.407945914532329,0,"",0.38647,0.052058,0.2292,0.33095,0.60704,0.081605,0.31721,NA,-0.102085059605125
"116","ARRB1","loess",0.395522935728418,0.451258649924998,0.169261737263936,0.321191525961529,0.258523036274009,0.102538672299962,-0.0370405574528522,0,"",0.91794,0.35892,0.47548,0.99932,0.98753,0.97024,0.96439,NA,-0.0821167269875241
"117","ART1","loess",-0.298022417970542,-0.434065504799208,-0.252643449668451,-0.0253017699713682,-0.0418700389030524,0.0400464548666153,0.119979726446007,0,"",0.89128,0.40469,0.58722,0.99932,0.98753,0.99471,0.73174,NA,-0.0617195226156486
"118","ART3","loess",0.463682441718054,0.749670903032929,0.394462285007916,0.0392243342040795,-0.145534900080463,-0.0067662557369453,-0.13362880814557,0,"",0.97681,0.40469,0.46867,0.99932,0.98753,0.98506,0.9509,NA,-0.0091551353271566
"119","ART4","loess",-0.0723486702317115,0.316862650276233,0.426281587297445,-0.0558400634715204,-0.0120843501057935,-0.248453584987621,-0.518405568777032,0,"",0.99443,0.50726,0.20399,0.99932,0.98753,0.81259,0.32193,NA,0.0549687877129095
"120","ART5","loess",-0.0267832487646652,-0.321544136747069,0.299931951983223,-0.108525125554761,-0.285386470110304,-0.34357434941997,-0.0520376213864545,0,"",0.99443,0.47256,0.15184,0.99932,0.66862,0.35092,0.90501,NA,0.0744509566288636
"121","ASF1A","loess",-0.0369792871531979,0.0639257306908547,-0.492102823020235,0.0338110746394569,-0.0223255988054986,-0.100608538813516,-0.152311557537864,0,"",0.99928,0.81732,0.3191,0.99932,0.98753,0.92611,0.8363,NA,-0.0741412046559085
"122","ASF1B","loess",-0.114608104946421,-0.95255459379762,-0.310207755596985,0.284012862131718,0.24759616180444,0.262100089670937,-0.110083659266069,0,"",0.98715,0.0077226,0.54644,0.99932,0.98753,0.81259,0.90277,NA,-0.19768046939089
"123","ASH1L","loess",0.314034676247939,0.641353321400686,0.326015179460461,0.252358003583655,0.482544121896528,0.238120474673921,0.26110722273681,0,"",0.97681,0.14806,0.20826,0.99932,0.96814,0.89653,0.46832,NA,0.0220934885863541
"124","ASH2L","loess",-0.930258126985016,-1.18588025614493,-0.884824793220625,-1.01099969975476,-1.23707460786456,-1.30714474866878,-1.46743776736133,0,"",0.11492,0.0012651,0.019697,0.23082,0.038905,0.0060891,0.0010045,NA,-0.642356322124169
"125","ASXL1","loess",0.00774888531173424,0.0830044808100653,0.206978608807908,-0.366814944780051,-0.00697791006246383,-0.156800415698132,0.175119295610939,0,"",0.99928,0.75804,0.34966,0.61935,0.98753,0.81259,0.59934,NA,0.0153431067562746
"126","ASXL3","loess",0.253091479522959,0.170045317510155,0.422663285566843,0.402246120032965,0.064215782743926,0.466748386847939,0.257437627775213,0,"",0.99443,0.86112,0.3958,0.99932,0.99417,0.86487,0.70606,NA,0.0524874309719133
"127","ATAD2B","loess",0.213988580372934,0.28551587569491,0.100660295422228,0.282300455155634,0.311111544527241,0.617862563339347,0.633972685487706,0,"",0.99443,0.61416,0.63458,0.99932,0.98753,0.58129,0.15628,NA,-0.0555066420706504
"128","ATE1","loess",0.222557072530818,-0.00737393017760195,-0.351704302367648,0.140503808598942,0.188433320584966,0.444433071535079,0.301405959295446,0,"",0.97681,0.92394,0.56649,0.99932,0.98753,0.65367,0.39888,NA,-0.0270687737197237
"129","ATF7IP","loess",0.478136172976567,0.612139429906934,-0.175040414469027,0.111841314570571,0.250682039456807,-0.103200807564328,0.509434265122476,0,"",0.97681,0.53604,0.96093,0.99932,0.98753,0.95248,0.50499,NA,-0.037795205410666
"130","ATF7IP2","loess",0.56992727984174,0.624618156998755,0.378602558405893,0.444047891272045,0.391394857611814,0.307597177532713,0.126232078337041,0,"",0.95951,0.52343,0.45786,0.99932,0.98753,0.92611,0.83443,NA,-0.0137440083212618
"131","ATM","loess",-0.510363758201783,-0.494629870483427,-0.374183172517464,-0.283839862926152,-0.39485922842297,-0.409838585884932,-0.266895521563272,0,"",0.30697,0.1964,0.21249,0.93343,0.58839,0.34525,0.43832,NA,-0.128787743471788
"132","ATP1A1","loess",-1.93488864055682,-0.863506224442928,-2.3099533160884,-2.51691359870921,-2.55176048052238,-2.05633724851052,-2.71324049116975,0,"",0.0086083,0.15836,9.9531e-06,0.0046389,0.0017332,0.0046648,1.2056e-05,NA,-1.05071856564528
"133","ATP2C1","loess",0.0401385670661461,0.0629749181056476,-0.155372210710991,0.00700301244169729,-0.240866152997696,0.0300686970400045,0.449723169055191,0,"",0.99928,0.90422,0.91257,0.99932,0.98753,0.99069,0.40251,NA,-0.140447940276884
"134","ATP4A","loess",0.368686397602378,0.153524195344459,-0.201337375733892,0.322136729851657,0.33251499193482,0.218510787555912,-0.250621726555334,0,"",0.91559,0.70022,0.89462,0.99932,0.98753,0.88899,0.75365,NA,-0.0274263099548169
"135","ATP4B","loess",0.364050185824691,0.544300601054063,-0.00105799910298929,0.475192668015146,0.492383985370992,0.194899953028454,0.207850605809643,0,"",0.92204,0.1964,0.7372,0.99932,0.95151,0.90158,0.50388,NA,-0.0221502862990149
"136","ATP5D","loess",-1.65981786437663,-1.67172192875502,-1.00877056546158,-0.941489702558845,-0.978999725965225,-0.363873066613806,-0.0835271462688973,0,"",0.003642,8.8574e-05,0.034164,0.4121,0.31412,0.784,0.89291,NA,NA
"137","ATR","loess",-1.86172514728105,-1.53700124283046,-1.49439069925749,-1.64456011211449,-2.04261126301677,-1.94083066118993,-2.00018087430981,0,"essential",0.021767,0.01075,0.017746,0.23082,0.038905,0.020351,0.011758,NA,-1.06220419191575
"138","ATRIP","loess",-0.183993560812072,-0.29975690226859,-0.278539523851564,-0.260826091644137,-0.167382059711807,-0.39791873661531,-0.0188291250965188,0,"",0.97681,0.69956,0.58708,0.99932,0.98753,0.60727,0.98562,NA,-0.639463351631977
"139","ATRX","loess",-0.355933308685074,-0.480624464927033,-0.0171088435936151,-0.602431632641428,-0.689852605993399,-0.653845006436063,-0.505683137723387,0,"",0.90534,0.40044,0.98206,0.58212,0.40081,0.26347,0.28726,NA,-0.126223856748502
"140","ATXN3","loess",0.581472491268227,0.52720910465503,-0.101200992493952,0.154111626650401,0.224464746308504,-0.00443882006079301,-0.158995156327416,0,"",0.62531,0.1964,0.95682,0.99932,0.98753,0.98506,0.87824,NA,-0.0926546038272382
"141","ATXN7","loess",-0.426792844742659,-0.270633517115208,-0.204926945728051,0.108590697944204,0.0191289841307257,0.277854940221133,0.0103096852898552,0,"",0.41473,0.63009,0.6563,0.99932,0.98753,0.73314,0.93199,NA,0.036944430602269
"142","AURKA","loess",-0.294587303195684,-0.914270579895408,-0.176549764355755,-0.229559910153651,-0.0832510698546365,-0.501623071137458,-0.291938301407406,0,"essential",0.91281,0.0062673,0.72906,0.99932,0.98753,0.33794,0.49346,NA,-1.27470072038585
"143","AURKB","loess",-0.721863169117056,-0.602374002079313,-0.313936573100687,-0.708533544796292,-0.533667072072984,-0.0623214558410651,-0.128824182992603,0,"",0.22805,0.23388,0.43943,0.37268,0.62547,0.92611,0.79593,NA,-2.17059088427048
"144","AURKC","loess",0.131327963469582,-0.105902090758727,0.105503413904751,0.0887898262492676,0.176288089276575,0.00292608245294553,0.365775715405605,0,"",0.99443,0.98313,0.73982,0.99932,0.98756,0.98226,0.48888,NA,-0.00980129861461249
"145","AVEN","loess",-0.332516558377164,0.044137371750806,-0.17971803233961,0.0629688948182418,0.121185808883663,0.386730219496051,0.627025295768012,0,"",0.94979,0.92579,0.89942,0.99932,0.99511,0.85947,0.25812,NA,-0.0938012023728839
"146","AVP","loess",-0.25470961130089,0.22893009262289,0.426950967472487,-0.189561174275771,-0.322739059583235,-0.292767530518959,-0.486953684416522,0,"",0.95951,0.65954,0.26687,0.99932,0.9643,0.784,0.38232,NA,-0.0424637948488424
"147","AVPR1A","loess",0.773713101269578,0.691582765415184,0.882625665244146,0.535324997761427,0.544414874785592,0.466970609290541,0.412277986233531,0,"",0.97681,0.65954,0.27042,0.99932,0.98753,0.92502,0.68714,NA,-0.0750699239334721
"148","AVPR1B","loess",0.00640833344988534,0.0279906583123162,-0.182358311827926,0.210551612384901,0.184186531725075,0.215202801495036,0.406009374460712,0,"",0.99928,0.88617,0.86081,0.99932,0.98753,0.88899,0.26689,NA,-0.0313968602984232
"149","AVPR2","loess",0.178839789698176,0.275545191274909,0.157915130078486,0.181995839313418,0.370092946428044,0.37075097647656,0.409342126730407,0,"",0.99443,0.63848,0.58299,0.99932,0.98753,0.84986,0.38604,NA,0.00940156839946848
"150","AXL","loess",0.133198039079866,-0.0470245489565334,-0.0581259524522755,0.618357268717234,-0.041905073498682,0.309962660403001,-0.20803439329261,0,"",0.99443,0.96769,0.93545,0.99932,0.98753,0.87015,0.83824,NA,-0.0167322164038818
"151","B4GALT3","loess",-0.465977882170058,0.301716068228765,-0.567719897600173,-1.33507394684209,-1.39665202489808,-0.957514445898011,-0.94088787082036,0,"",0.8551,0.61124,0.18669,0.071342,0.025547,0.11579,0.084905,NA,-0.177509780241006
"152","BAALC","loess",0.569406302652695,0.222818874199461,0.750491820360212,0.367899702483243,0.826330884802207,0.479843412410928,1.02637600309125,0,"",0.97681,0.878,0.19519,0.99932,0.98376,0.88793,0.18053,NA,0.0463430888889527
"153","BAD","loess",0.0381410340169644,0.27964899904532,-0.133640557334872,-0.184443824268632,-0.160990031724668,-0.236081038139337,-0.295307581594776,0,"",0.99443,0.27004,0.84822,0.99148,0.9643,0.646,0.37881,NA,-0.100560973593514
